,issue_id,date,local_path,extension,notice,xml_filepath,issue_title,collection_title,radio_channel,broadcast_time
38039,InterActu-1983-10-22-a,22/10/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017558_83F05001H1900SA0295_01_1_1000305_EXPORT.MP3'],MP3,PHY07017558,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017558_83F05001H1900SA0295_01_1_1000305_EXPORT.json'],Inter actualites de 19H00 du 22 octobre 1983,Inter actualites de 19H00,Radio France,19:00:00
38040,InterActu-1983-10-24-a,24/10/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017574_83F05001H1900SA0297_01_1_1082212_EXPORT.MP3'],MP3,PHY07017574,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017574_83F05001H1900SA0297_01_1_1082212_EXPORT.json'],Inter actualites de 19H00 du 24 octobre 1983,Inter actualites de 19H00,Radio France,19:00:00
38041,InterActu-1983-10-25-a,25/10/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017583_83F05001H1900SA0298_01_1_1050321_EXPORT.MP3'],MP3,PHY07017583,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017583_83F05001H1900SA0298_01_1_1050321_EXPORT.json'],Inter actualites de 19H00 du 25 octobre 1983,Inter actualites de 19H00,Radio France,19:00:00
38042,InterActu-1983-10-26-a,26/10/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017591_83F05001H1900SA0299_01_2_1045917_EXPORT.MP3'],MP3,PHY07017591,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017591_83F05001H1900SA0299_01_2_1045917_EXPORT.json'],Inter actualites de 19H00 du 26 octobre 1983,Inter actualites de 19H00,Radio France,19:00:00
38043,InterActu-1983-10-27-a,27/10/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017600_83F05001H1900SA0300_01_1_1000420_EXPORT.MP3'],MP3,PHY07017600,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017600_83F05001H1900SA0300_01_1_1000420_EXPORT.json'],Inter actualites de 19H00 du 27 octobre 1983,Inter actualites de 19H00,Radio France,19:00:00
38044,InterActu-1983-10-28-a,28/10/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017606_83F05001H1900SA0301_01_1_1011224_EXPORT.MP3'],MP3,PHY07017606,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017606_83F05001H1900SA0301_01_1_1011224_EXPORT.json'],Inter actualites de 19H00 du 28 octobre 1983,Inter actualites de 19H00,Radio France,19:00:00
38045,InterActu-1983-10-29-a,29/10/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017611_83F05001H1900SA0302_01_2_594214_EXPORT.MP3'],MP3,PHY07017611,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017611_83F05001H1900SA0302_01_2_594214_EXPORT.json'],Inter actualites de 19H00 du 29 octobre 1983,Inter actualites de 19H00,Radio France,19:00:00
38046,InterActu-1983-10-31-a,31/10/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017623_83F05001H1900SA0304_01_2_201716_EXPORT.MP3'],MP3,PHY07017623,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017623_83F05001H1900SA0304_01_2_201716_EXPORT.json'],Inter actualites de 19H00 du 31 octobre 1983,Inter actualites de 19H00,Radio France,19:00:00
38047,InterActu-1983-11-01-a,01/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017631_83F05001H1900SA0305_01_1_593812_EXPORT.MP3'],MP3,PHY07017631,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017631_83F05001H1900SA0305_01_1_593812_EXPORT.json'],Inter actualites de 19H00 du 1er novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38048,InterActu-1983-11-02-a,02/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017637_83F05001H1900SA0306_01_5_594521_EXPORT.MP3'],MP3,PHY07017637,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017637_83F05001H1900SA0306_01_5_594521_EXPORT.json'],Inter actualites de 19H00 du 2 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38049,InterActu-1983-11-03-a,03/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017644_83F05001H1900SA0307_01_1_1004611_EXPORT.MP3'],MP3,PHY07017644,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017644_83F05001H1900SA0307_01_1_1004611_EXPORT.json'],Inter actualites de 19H00 du 3 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38050,InterActu-1983-11-04-a,04/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017650_83F05001H1900SA0308_01_1006_1035208_EXPORT.MP3'],MP3,PHY07017650,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017650_83F05001H1900SA0308_01_1006_1035208_EXPORT.json'],Inter actualites de 19H00 du 4 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38051,InterActu-1983-11-05-a,05/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017654_83F05001H1900SA0309_01_1_1013206_EXPORT.MP3'],MP3,PHY07017654,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017654_83F05001H1900SA0309_01_1_1013206_EXPORT.json'],Inter actualites de 19H00 du 5 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38052,InterActu-1983-11-07-a,07/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017666_83F05001H1900SA0311_01_1_593809_EXPORT.MP3'],MP3,PHY07017666,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017666_83F05001H1900SA0311_01_1_593809_EXPORT.json'],Inter actualites de 19H00 du 7 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38053,InterActu-1983-11-08-a,08/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017674_83F05001H1900SA0312_01_1_1002200_EXPORT.MP3'],MP3,PHY07017674,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017674_83F05001H1900SA0312_01_1_1002200_EXPORT.json'],Inter actualites de 19H00 du 8 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38054,InterActu-1983-11-09-a,09/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017682_83F05001H1900SA0313_01_1_1010613_EXPORT.MP3'],MP3,PHY07017682,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017682_83F05001H1900SA0313_01_1_1010613_EXPORT.json'],Inter actualites de 19H00 du 9 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38055,InterActu-1983-11-10-a,10/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017690_83F05001H1900SA0314_01_1_1000217_EXPORT.MP3'],MP3,PHY07017690,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017690_83F05001H1900SA0314_01_1_1000217_EXPORT.json'],Inter actualites de 19H00 du 10 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38056,InterActu-1983-11-11-a,11/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017696_83F05001H1900SA0315_01_1_1000912_EXPORT.MP3'],MP3,PHY07017696,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017696_83F05001H1900SA0315_01_1_1000912_EXPORT.json'],Inter actualites de 19H00 du 11 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38057,InterActu-1983-11-12-a,12/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017703_83F05001H1900SA0316_01_1_1005902_EXPORT.MP3'],MP3,PHY07017703,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017703_83F05001H1900SA0316_01_1_1005902_EXPORT.json'],Inter actualites de 19H00 du 12 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38058,InterActu-1983-11-14-a,14/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017714_83F05001H1900SA0318_01_1_1005924_EXPORT.MP3'],MP3,PHY07017714,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017714_83F05001H1900SA0318_01_1_1005924_EXPORT.json'],Inter actualites de 19H00 du 14 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38059,InterActu-1983-11-15-a,15/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017721_83F05001H1900SA0319_01_1_594124_EXPORT.MP3'],MP3,PHY07017721,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017721_83F05001H1900SA0319_01_1_594124_EXPORT.json'],Inter actualites de 19H00 du 15 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38060,InterActu-1983-11-17-a,17/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017736_83F05001H1900SA0321_01_11_1000600_EXPORT.MP3'],MP3,PHY07017736,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017736_83F05001H1900SA0321_01_11_1000600_EXPORT.json'],Inter actualites de 19H00 du 17 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38061,InterActu-1983-11-18-a,18/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017743_83F05001H1900SA0322_01_1_1013100_EXPORT.MP3'],MP3,PHY07017743,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017743_83F05001H1900SA0322_01_1_1013100_EXPORT.json'],Inter actualites de 19H00 du 18 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38062,InterActu-1983-11-19-a,19/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017748_83F05001H1900SA0323_01_1_554102_EXPORT.MP3'],MP3,PHY07017748,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017748_83F05001H1900SA0323_01_1_554102_EXPORT.json'],Inter actualites de 19H00 du 19 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38063,InterActu-1983-11-21-a,21/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017763_83F05001H1900SA0325_01_2_1025400_EXPORT.MP3'],MP3,PHY07017763,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017763_83F05001H1900SA0325_01_2_1025400_EXPORT.json'],Inter actualites de 19H00 du 21 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38064,InterActu-1983-11-22-a,22/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017771_83F05001H1900SA0326_01_1_1002722_EXPORT.MP3'],MP3,PHY07017771,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017771_83F05001H1900SA0326_01_1_1002722_EXPORT.json'],Inter actualites de 19H00 du 22 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38065,InterActu-1983-11-23-a,23/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017779_83F05001H1900SA0327_01_1_565610_EXPORT.MP3'],MP3,PHY07017779,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017779_83F05001H1900SA0327_01_1_565610_EXPORT.json'],Inter actualites de 19H00 du 23 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38066,InterActu-1983-11-24-a,24/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017787_83F05001H1900SA0328_01_1_593914_EXPORT.MP3'],MP3,PHY07017787,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017787_83F05001H1900SA0328_01_1_593914_EXPORT.json'],Inter actualites de 19H00 du 24 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38067,InterActu-1983-11-25-a,25/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017795_83F05001H1900SA0329_01_1_1015712_EXPORT.MP3'],MP3,PHY07017795,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017795_83F05001H1900SA0329_01_1_1015712_EXPORT.json'],Inter actualites de 19H00 du 25 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38068,InterActu-1983-11-26-a,26/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017801_83F05001H1900SA0330_01_1_1002817_EXPORT.MP3'],MP3,PHY07017801,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017801_83F05001H1900SA0330_01_1_1002817_EXPORT.json'],Inter actualites de 19H00 du 26 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38069,InterActu-1983-11-28-a,28/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017814_83F05001H1900SA0332_01_1_170205_EXPORT.MP3'],MP3,PHY07017814,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017814_83F05001H1900SA0332_01_1_170205_EXPORT.json'],Inter actualites de 19H00 du 28 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38070,InterActu-1983-11-29-a,29/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017821_83F05001H1900SA0333_01_1_1010413_EXPORT.MP3'],MP3,PHY07017821,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017821_83F05001H1900SA0333_01_1_1010413_EXPORT.json'],Inter actualites de 19H00 du 29 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38071,InterActu-1983-11-30-a,30/11/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017827_83F05001H1900SA0334_01_1_594215_EXPORT.MP3'],MP3,PHY07017827,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017827_83F05001H1900SA0334_01_1_594215_EXPORT.json'],Inter actualites de 19H00 du 30 novembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38072,InterActu-1983-12-02-a,02/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017841_83F05001H1900SA0336_01_3_1005001_EXPORT.MP3'],MP3,PHY07017841,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017841_83F05001H1900SA0336_01_3_1005001_EXPORT.json'],Inter actualites de 19H00 du 2 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38073,InterActu-1983-12-03-a,03/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017848_83F05001H1900SA0337_01_1_594004_EXPORT.MP3'],MP3,PHY07017848,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017848_83F05001H1900SA0337_01_1_594004_EXPORT.json'],Inter actualites de 19H00 du 3 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38074,InterActu-1983-12-06-a,06/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017870_83F05001H1900SA0340_01_2_590702_EXPORT.MP3'],MP3,PHY07017870,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017870_83F05001H1900SA0340_01_2_590702_EXPORT.json'],Inter actualites de 19H00 du 6 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38075,InterActu-1983-12-07-a,07/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017877_83F05001H1900SA0341_01_3_1013218_EXPORT.MP3'],MP3,PHY07017877,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017877_83F05001H1900SA0341_01_3_1013218_EXPORT.json'],Inter actualites de 19H00 du 7 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38076,InterActu-1983-12-08-a,08/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017885_83F05001H1900SA0342_01_2_1004817_EXPORT.MP3'],MP3,PHY07017885,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017885_83F05001H1900SA0342_01_2_1004817_EXPORT.json'],Inter actualites de 19H00 du 8 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38077,InterActu-1983-12-09-a,09/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017891_83F05001H1900SA0343_01_2_1014622_EXPORT.MP3'],MP3,PHY07017891,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017891_83F05001H1900SA0343_01_2_1014622_EXPORT.json'],Inter actualites de 19H00 du 9 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38078,InterActu-1983-12-10-a,10/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017896_83F05001H1900SA0344_01_1_1002701_EXPORT.MP3'],MP3,PHY07017896,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017896_83F05001H1900SA0344_01_1_1002701_EXPORT.json'],Inter actualites de 19H00 du 10 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38079,InterActu-1983-12-12-a,12/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017910_83F05001H1900SA0346_01_4_165906_EXPORT.MP3'],MP3,PHY07017910,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017910_83F05001H1900SA0346_01_4_165906_EXPORT.json'],Inter actualites de 19H00 du 12 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38080,InterActu-1983-12-13-a,13/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017918_83F05001H1900SA0347_01_3_1003314_EXPORT.MP3'],MP3,PHY07017918,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017918_83F05001H1900SA0347_01_3_1003314_EXPORT.json'],Inter actualites de 19H00 du 13 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38081,InterActu-1983-12-14-a,14/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017922_83F05001H1900SA0348_01_108_190617_EXPORT.MP3'],MP3,PHY07017922,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017922_83F05001H1900SA0348_01_108_190617_EXPORT.json'],Inter actualites de 19H00 du 14 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38082,InterActu-1983-12-15-a,15/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017929_83F05001H1900SA0349_01_5_1021714_EXPORT.MP3'],MP3,PHY07017929,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017929_83F05001H1900SA0349_01_5_1021714_EXPORT.json'],Inter actualites de 19H00 du 15 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38083,InterActu-1983-12-16-a,16/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017937_83F05001H1900SA0350_01_3_1021306_EXPORT.MP3'],MP3,PHY07017937,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017937_83F05001H1900SA0350_01_3_1021306_EXPORT.json'],Inter actualites de 19H00 du 16 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38084,InterActu-1983-12-17-a,17/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017944_83F05001H1900SA0351_01_2_594806_EXPORT.MP3'],MP3,PHY07017944,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017944_83F05001H1900SA0351_01_2_594806_EXPORT.json'],Inter actualites de 19H00 du 17 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38085,InterActu-1983-12-19-a,19/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017958_83F05001H1900SA0353_01_2_165803_EXPORT.MP3'],MP3,PHY07017958,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017958_83F05001H1900SA0353_01_2_165803_EXPORT.json'],Inter actualites de 19H00 du 19 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38086,InterActu-1983-12-20-a,20/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017967_83F05001H1900SA0354_01_4_583812_EXPORT.MP3'],MP3,PHY07017967,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017967_83F05001H1900SA0354_01_4_583812_EXPORT.json'],Inter actualites de 19H00 du 20 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38087,InterActu-1983-12-21-a,21/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017976_83F05001H1900SA0355_01_2_1005008_EXPORT.MP3'],MP3,PHY07017976,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017976_83F05001H1900SA0355_01_2_1005008_EXPORT.json'],Inter actualites de 19H00 du 21 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38088,InterActu-1983-12-22-a,22/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017985_83F05001H1900SA0356_01_3_585223_EXPORT.MP3'],MP3,PHY07017985,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017985_83F05001H1900SA0356_01_3_585223_EXPORT.json'],Inter actualites de 19H00 du 22 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38089,InterActu-1983-12-23-a,23/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017994_83F05001H1900SA0357_01_3_591805_EXPORT.MP3'],MP3,PHY07017994,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07017994_83F05001H1900SA0357_01_3_591805_EXPORT.json'],Inter actualites de 19H00 du 23 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38090,InterActu-1983-12-24-a,24/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018001_83F05001H1900SA0358_01_1_594303_EXPORT.MP3'],MP3,PHY07018001,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018001_83F05001H1900SA0358_01_1_594303_EXPORT.json'],Inter actualites de 19H00 du 24 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38091,InterActu-1983-12-25-a,25/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018011_83F05001H1900SA0359_01_1_31915_EXPORT.MP3'],MP3,PHY07018011,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018011_83F05001H1900SA0359_01_1_31915_EXPORT.json'],Inter actualites de 19H00 du 25 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38092,InterActu-1983-12-26-a,26/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018015_83F05001H1900SA0360_01_1_595524_EXPORT.MP3'],MP3,PHY07018015,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018015_83F05001H1900SA0360_01_1_595524_EXPORT.json'],Inter actualites de 19H00 du 26 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38093,InterActu-1983-12-27-a,27/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018023_83F05001H1900SA0361_01_1321_1000912_EXPORT.MP3'],MP3,PHY07018023,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018023_83F05001H1900SA0361_01_1321_1000912_EXPORT.json'],Inter actualites de 19H00 du 27 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38094,InterActu-1983-12-28-a,28/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018031_83F05001H1900SA0362_01_1_1000708_EXPORT.MP3'],MP3,PHY07018031,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018031_83F05001H1900SA0362_01_1_1000708_EXPORT.json'],Inter actualites de 19H00 du 28 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38095,InterActu-1983-12-29-a,29/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018039_83F05001H1900SA0363_01_2_594805_EXPORT.MP3'],MP3,PHY07018039,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018039_83F05001H1900SA0363_01_2_594805_EXPORT.json'],Inter actualites de 19H00 du 29 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38096,InterActu-1983-12-30-a,30/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018047_83F05001H1900SA0364_01_2_594822_EXPORT.MP3'],MP3,PHY07018047,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018047_83F05001H1900SA0364_01_2_594822_EXPORT.json'],Inter actualites de 19H00 du 30 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38097,InterActu-1983-12-31-a,31/12/1983,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018053_83F05001H1900SA0365_01_1_594222_EXPORT.MP3'],MP3,PHY07018053,['INA/Data/Journal_parle/14-_Inter_actualites_1980-1989/PHY07018053_83F05001H1900SA0365_01_1_594222_EXPORT.json'],Inter actualites de 19H00 du 31 decembre 1983,Inter actualites de 19H00,Radio France,19:00:00
38098,InterActu-1977-01-01-a,01/01/1977,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001651_77F05001H1900SA0001_01_14_525022_EXPORT.MP3'],MP3,PHY08001651,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001651_77F05001H1900SA0001_01_14_525022_EXPORT.json'],Inter actualites de 19H00 du 1er janvier 1977,Inter actualites de 19H00,Radio France,19:00:00
38099,InterActu-1977-01-02-a,02/01/1977,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001654_77F05001H1900SA0002_01_8_450224_EXPORT.MP3'],MP3,PHY08001654,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001654_77F05001H1900SA0002_01_8_450224_EXPORT.json'],Inter actualites de 19H00 du 2 janvier 1977,Inter actualites de 19H00,Radio France,19:00:00
38100,InterActu-1977-01-03-a,03/01/1977,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001656_77F05001H1900SA0003_01_7_1000323_EXPORT.MP3'],MP3,PHY08001656,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001656_77F05001H1900SA0003_01_7_1000323_EXPORT.json'],Inter actualites de 19H00 du 3 janvier 1977,Inter actualites de 19H00,Radio France,19:00:00
38101,InterActu-1977-01-04-a,04/01/1977,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001658_77F05001H1900SA0004_01_4_1002605_EXPORT.MP3'],MP3,PHY08001658,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001658_77F05001H1900SA0004_01_4_1002605_EXPORT.json'],Inter actualites de 19H00 du 4 janvier 1977,Inter actualites de 19H00,Radio France,19:00:00
38102,InterActu-1977-01-05-a,05/01/1977,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001660_77F05001H1900SA0005_01_6_1000423_EXPORT.MP3'],MP3,PHY08001660,['INA/Data/Journal_parle/13-_Inter_actualites_1970-1979/PHY08001660_77F05001H1900SA0005_01_6_1000423_EXPORT.json'],Inter actualites de 19H00 du 5 janvier 1977,Inter actualites de 19H00,Radio France,19:00:00
