Type de notice	Titre propre-Titre collection-date de diffusion-Chaine de diffusion-Heure de diffusion-Notice-Date de diffusion	Identifiant notice	Fichier source	Nom du fichier	TC IN	TC OUT	Format	Répertoire	Chemin
EMISSION RAD.	Titre: 25eme anniversaire de la mort d'Anatole France - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:28/10/1949 - Chaine:Radio Television Francaise comment= notice PHD99272762 28/10/1949	PHD99272762	LO19723_01.MP3	PHD99272762_LO19723_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: 25eme anniversaire de la mort d'Anatole France - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:28/10/1949 - Chaine:Radio Television Francaise comment= notice PHD99272762 28/10/1949	PHD99272762	DB05403_01.MP3	PHD99272762_DB05403_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: L'Unite economique de l'Europe - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:01/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99272764 01/11/1949	PHD99272764	DB06066_01.MP3	PHD99272764_DB06066_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Conversation du samedi - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:29/10/1949 - Chaine:Radio Television Francaise comment= notice PHD99272763 29/10/1949	PHD99272763	LO19710_01.MP3	PHD99272763_LO19710_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: L'Unite economique de l'Europe - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:01/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99272764 01/11/1949	PHD99272764	LO19855_01.MP3	PHD99272764_LO19855_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Pour ou contre le duel - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:03/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99272765 03/11/1949	PHD99272765	LO19965_01.MP3	PHD99272765_LO19965_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Faut-il retablir le bagne - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:04/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99272766 04/11/1949	PHD99272766	LO20097_01.MP3	PHD99272766_LO20097_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: 5eme Congres International de Zootechnie a Paris - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:29/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99272767 29/11/1949	PHD99272767	LO20131_01.MP3	PHD99272767_LO20131_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: La proposition David ROUSSET concernant les camps en URSS - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:17/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99272769 17/11/1949	PHD99272769	LO19690_01.MP3	PHD99272769_LO19690_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Conversation du samedi - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:26/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99272770 26/11/1949	PHD99272770	LO20049_01.MP3	PHD99272770_LO20049_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Souvenirs du procureur general Andre MORNET   1/5 - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Titre sous-collection:Memoires a plusieurs voix - Date:28/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99272771 28/11/1949	PHD99272771	2013INA08505PV0088_01.MP3	PHD99272771_2013INA08505PV0088_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Souvenirs du procureur general Andre MORNET   1/5 - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Titre sous-collection:Memoires a plusieurs voix - Date:28/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99272771 28/11/1949	PHD99272771	LO18746_01.MP3	PHD99272771_LO18746_01_0_202017_EXPORT.MP3	00:00:00:00	00:20:20:17	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Hommage a Romain ROLLAND - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:19/12/1949 - Chaine:Radio Television Francaise comment= notice PHD99272772 19/12/1949	PHD99272772	LO18766_01.MP3	PHD99272772_LO18766_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Un demi siecle de revolution scientifique - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:30/12/1949 - Chaine:Radio Television Francaise comment= notice PHD99272773 30/12/1949	PHD99272773	LO20149_01.MP3	PHD99272773_LO20149_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Conseils aux parents pour l'education sexuelle des enfants:comment s'adresser aux jeunes filles? 4/5 - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:13/06/1950 - Chaine:Radio Television Francaise - Heure:23:00:00 comment= notice PHD99272775 13/06/1950	PHD99272775	2005INA08505PC0331_01.MP3	PHD99272775_2005INA08505PC0331_01_0_273804_EXPORT.MP3	00:00:00:00	00:27:38:04	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: La crise du cinema francais   1/6 - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:10/01/1952 - Chaine:Radio Television Francaise comment= notice PHD99272779 10/01/1952	PHD99272779	82INA08505PH0093_01.MP3	PHD99272779_82INA08505PH0093_01_0_201123_EXPORT.MP3	00:00:00:00	00:20:11:23	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Le logement : comment doit-on envisager l'amenagement des habitations a loyer modere - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:30/07/1952 - Chaine:Radio Television Francaise comment= notice PHD99272782 30/07/1952	PHD99272782	REEXT01007_01.MP3	PHD99272782_REEXT01007_01_0_194515_EXPORT.MP3	00:00:00:00	00:19:45:15	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Le logement : comment doit-on envisager l'amenagement des habitations a loyer modere - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:30/07/1952 - Chaine:Radio Television Francaise comment= notice PHD99272782 30/07/1952	PHD99272782	DD14479_01.MP3	PHD99272782_DD14479_01_0_243100_EXPORT.MP3	00:00:00:00	00:24:31:00	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: La productivite   4 : bilan et avenir de la productivite du marche des fruits et legumes - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:14/08/1952 - Chaine:Radio Television Francaise - Heure:22:30:00 comment= notice PHD99272784 14/08/1952	PHD99272784	REEXT01001_01.MP3	PHD99272784_REEXT01001_01_0_202312_EXPORT.MP3	00:00:00:00	00:20:23:12	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: La productivite   4 : bilan et avenir de la productivite du marche des fruits et legumes - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:14/08/1952 - Chaine:Radio Television Francaise - Heure:22:30:00 comment= notice PHD99272784 14/08/1952	PHD99272784	DD13934_01.MP3	PHD99272784_DD13934_01_0_275218_EXPORT.MP3	00:00:00:00	00:27:52:18	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Tribune de Paris du 13 juillet 1955 - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:13/07/1955 - Chaine:Radio Television Francaise comment= notice PHD99272790 13/07/1955	PHD99272790	LD01366_01.MP3	PHD99272790_LD01366_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Entretien avec Luis Bunuel - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:11/11/1958 - Chaine:Radio Television Francaise comment= notice PHD99272791 11/11/1958	PHD99272791	431D00179_01.MP3	PHD99272791_431D00179_01_91822_270921_EXPORT.MP3	00:09:18:22	00:27:09:21	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Entretien avec Luis Bunuel - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:11/11/1958 - Chaine:Radio Television Francaise comment= notice PHD99272791 11/11/1958	PHD99272791	LD34810_01.MP3	PHD99272791_LD34810_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Entretien avec Luis Bunuel - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:18/11/1958 - Chaine:Radio Television Francaise comment= notice PHD99272792 18/11/1958	PHD99272792	LD34811_01.MP3	PHD99272792_LD34811_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Entretien avec Luis Bunuel - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:18/11/1958 - Chaine:Radio Television Francaise comment= notice PHD99272792 18/11/1958	PHD99272792	431D00179_01.MP3	PHD99272792_431D00179_01_271909_442718_EXPORT.MP3	00:27:19:09	00:44:27:18	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Memoires a Plusieurs voix - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:01/11/1949 - Chaine:Radio Television Francaise comment= notice PHD99275870 01/11/1949	PHD99275870	LO19924_01.MP3	PHD99275870_LO19924_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Les dangers du knock-out - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:05/01/1949 - Chaine:Radio diffusion francaise comment= notice PHD99275884 05/01/1949	PHD99275884	LO18895_01.MP3	PHD99275884_LO18895_01_0_182806_EXPORT.MP3	00:00:00:00	00:18:28:06	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Tribune de paris - l'industrie alimentaire et les aliments de demain - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:29/09/1970 - Chaine:Office Radio Television France comment= notice PHF16049876 29/09/1970	PHF16049876	KY02451_01.MP3	PHF16049876_KY02451_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Journalistes economiques - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:08/02/962 - Chaine:Divers comment= notice PHL07018102 08/02/962	PHL07018102	LO13556_01.MP3	PHL07018102_LO13556_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: La concurrence entre radio et salles de spectacle - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:01/03/1951 - Chaine:Radio Television Francaise comment= notice PHZ01001121 01/03/1951	PHZ01001121	93INA08505PA0332_01.MP3	PHZ01001121_93INA08505PA0332_01_0_184611_EXPORT.MP3	00:00:00:00	00:18:46:11	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Affaire GRACQ a la veille de l'attribution du Prix Goncourt - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Titre sous-collection:Conversation du samedi - Date:01/12/1951 - Chaine:Radio Television Francaise comment= notice PHZ03007845 01/12/1951	PHZ03007845	95INA08505PA0025_01.MP3	PHZ03007845_95INA08505PA0025_01_0_294416_EXPORT.MP3	00:00:00:00	00:29:44:16	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: La concurrence entre radio et salles de spectacle - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:01/03/1951 - Chaine:Radio Television Francaise comment= notice PHZ01001121 01/03/1951	PHZ01001121	2001INA08505PC0051_01.MP3	PHZ01001121_2001INA08505PC0051_01_182719_371220_EXPORT.MP3	00:18:27:19	00:37:12:20	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
EMISSION RAD.	Titre: Journees nationales du feu et protection contre les incendies - Titre collection:Tribune de Paris : Les hommes  les evenements  les idees a l'ordre du jour - Date:29/05/1962 - Chaine:Radio Television Francaise - Heure:20:45:00 comment= notice PHZ03011421 29/05/1962	PHZ03011421	KB22766_01.MP3	PHZ03011421_KB22766_01___EXPORT.MP3	:::	:::	FVISIO	08-Tribune de Paris 1946-1963	iMPRESSO\Journal_parle\08-Tribune_de_Paris_1946-1963
